cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag,won,RT
0,179,0.6667,78,9,1,0.8,1,0.2,2,0,2100.87
0,179,0.9091,82,9,1,0.8,2,0.2,3,1,1351.13
0,179,-0.9091,99,10,0,0.6,1,0.4,4,1,2559.65
0,179,-0.7273,100,10,0,0.7,1,0.3,5,1,2710.45
0,179,-0.5,90,10,0,0.6,2,0.4,5,0,2351.97
0,179,-0.25,85,10,1,0.7,1,0.3,3,0,2141.65
0,179,-0.1053,96,10,0,0.6,3,0.4,5,0,2053.21
0,179,0.1818,95,10,0,0.6,4,0.4,5,0,2906.07
0,179,0.4348,80,10,1,0.7,2,0.3,3,0,1832.43
0,179,0.5455,93,10,1,0.7,3,0.3,4,1,1938.84
0,179,0.6667,97,10,1,0.8,1,0.2,2,1,1137.52
0,179,0.9091,98,10,1,0.8,2,0.2,3,1,1809.53
0,182,-0.9091,4,1,0,0.6,1,0.4,4,1,1655.56
0,182,-0.7273,7,1,0,0.7,1,0.3,5,0,1421.84
0,182,-0.5,3,1,1,0.6,2,0.4,5,0,1826.88
0,182,-0.25,6,1,1,0.7,1,0.3,3,1,1827.41
0,182,-0.1053,9,1,1,0.6,3,0.4,5,0,1471.63
0,182,0.1818,1,1,1,0.6,4,0.4,5,1,3487.96
0,182,0.4348,2,1,1,0.7,2,0.3,3,1,1263.78
0,182,0.5455,16,1,1,0.7,3,0.3,4,1,945.89
0,182,0.6667,11,1,1,0.8,1,0.2,2,1,1574.41
0,182,0.9091,15,1,1,0.8,2,0.2,3,1,1137.42
0,182,-0.9091,10,2,0,0.6,1,0.4,4,1,1010.83
0,182,-0.7273,22,2,0,0.7,1,0.3,5,0,1216.01
0,182,-0.5,5,2,0,0.6,2,0.4,5,1,1947.25
0,182,-0.25,24,2,1,0.7,1,0.3,3,0,1373.25
0,182,-0.1053,32,2,1,0.6,3,0.4,5,1,807.36
0,182,0.1818,25,2,1,0.6,4,0.4,5,0,902.57
0,182,0.4348,8,2,1,0.7,2,0.3,3,1,1100.52
0,182,0.5455,17,2,1,0.7,3,0.3,4,1,1024.95
0,182,0.6667,20,2,1,0.8,1,0.2,2,0,1117.35
0,182,0.9091,36,2,1,0.8,2,0.2,3,1,865.55
0,182,-0.9091,12,3,0,0.6,1,0.4,4,0,2030.4
0,182,-0.7273,26,3,0,0.7,1,0.3,5,1,1560.08
0,182,-0.5,13,3,1,0.6,2,0.4,5,0,1492.21
0,182,-0.25,29,3,1,0.7,1,0.3,3,1,1101.64
0,182,-0.1053,34,3,1,0.6,3,0.4,5,1,980.35
0,182,0.1818,38,3,1,0.6,4,0.4,5,1,1051.38
0,182,0.4348,27,3,1,0.7,2,0.3,3,1,1271.68
0,182,0.5455,31,3,1,0.7,3,0.3,4,0,859.79
0,182,0.6667,21,3,1,0.8,1,0.2,2,1,934.12
0,182,0.9091,40,3,1,0.8,2,0.2,3,1,836.74
0,182,-0.9091,19,4,0,0.6,1,0.4,4,0,1057.26
0,182,-0.7273,28,4,1,0.7,1,0.3,5,1,1090.39
0,182,-0.5,14,4,0,0.6,2,0.4,5,0,1561
0,182,-0.25,45,4,1,0.7,1,0.3,3,1,619.25
0,182,-0.1053,68,4,0,0.6,3,0.4,5,1,1061.45
0,182,0.1818,48,4,1,0.6,4,0.4,5,1,639.73
0,182,0.4348,42,4,1,0.7,2,0.3,3,0,558.12
0,182,0.5455,39,4,1,0.7,3,0.3,4,0,807.36
0,182,0.6667,23,4,1,0.8,1,0.2,2,0,940.03
0,182,0.9091,53,4,1,0.8,2,0.2,3,0,922.73
0,182,-0.9091,35,5,0,0.6,1,0.4,4,1,1011.26
0,182,-0.7273,33,5,1,0.7,1,0.3,5,1,1973.09
0,182,-0.5,18,5,0,0.6,2,0.4,5,1,1862.76
0,182,-0.25,47,5,1,0.7,1,0.3,3,0,959.98
0,182,-0.1053,73,5,0,0.6,3,0.4,5,0,916.32
0,182,0.1818,51,5,1,0.6,4,0.4,5,1,757.15
0,182,0.4348,52,5,1,0.7,2,0.3,3,1,813.52
0,182,0.5455,44,5,1,0.7,3,0.3,4,1,681.77
0,182,0.6667,41,5,1,0.8,1,0.2,2,1,833.06
0,182,0.9091,64,5,1,0.8,2,0.2,3,0,601.8
0,182,-0.9091,60,6,0,0.6,1,0.4,4,0,932.69
0,182,-0.7273,37,6,1,0.7,1,0.3,5,0,980.65
0,182,-0.5,30,6,1,0.6,2,0.4,5,1,1254.35
0,182,-0.25,56,6,0,0.7,1,0.3,3,0,1135.81
0,182,-0.1053,79,6,1,0.6,3,0.4,5,1,1068.72
0,182,0.1818,57,6,1,0.6,4,0.4,5,0,1073.34
0,182,0.4348,61,6,1,0.7,2,0.3,3,1,958.3
0,182,0.5455,49,6,0,0.7,3,0.3,4,1,1012.04
0,182,0.6667,43,6,1,0.8,1,0.2,2,0,638.23
0,182,0.9091,74,6,1,0.8,2,0.2,3,1,1300.95
0,182,-0.9091,63,7,0,0.6,1,0.4,4,0,770.57
0,182,-0.7273,62,7,0,0.7,1,0.3,5,0,1044.9
0,182,-0.5,50,7,0,0.6,2,0.4,5,0,1106.57
0,182,-0.25,81,7,0,0.7,1,0.3,3,0,1357.8
0,182,-0.1053,85,7,0,0.6,3,0.4,5,0,1082.33
0,182,0.1818,58,7,1,0.6,4,0.4,5,1,717.11
0,182,0.4348,76,7,1,0.7,2,0.3,3,1,1034.92
0,182,0.5455,55,7,1,0.7,3,0.3,4,1,1269.81
0,182,0.6667,46,7,1,0.8,1,0.2,2,1,760.91
0,182,0.9091,87,7,1,0.8,2,0.2,3,1,1007.96
0,182,-0.9091,70,8,0,0.6,1,0.4,4,0,788.22
0,182,-0.7273,83,8,0,0.7,1,0.3,5,0,1062.24
0,182,-0.5,54,8,1,0.6,2,0.4,5,1,908.78
0,182,-0.25,91,8,1,0.7,1,0.3,3,0,913.78
0,182,-0.1053,86,8,0,0.6,3,0.4,5,0,925.67
0,182,0.1818,66,8,1,0.6,4,0.4,5,0,625.86
0,182,0.4348,82,8,1,0.7,2,0.3,3,1,791.38
0,182,0.5455,65,8,1,0.7,3,0.3,4,1,881.21
0,182,0.6667,59,8,0,0.8,1,0.2,2,0,998.07
0,182,0.9091,94,8,1,0.8,2,0.2,3,1,874.02
0,182,-0.9091,78,9,1,0.6,1,0.4,4,1,1047.62
0,182,-0.7273,90,9,0,0.7,1,0.3,5,0,1112.76
0,182,-0.5,84,9,0,0.6,2,0.4,5,1,952.95
0,182,-0.25,93,9,1,0.7,1,0.3,3,1,1419.87
0,182,-0.1053,92,9,1,0.6,3,0.4,5,1,738.61
0,182,0.1818,71,9,1,0.6,4,0.4,5,1,1196.06
0,182,0.4348,88,9,1,0.7,2,0.3,3,1,1261.69
0,182,0.5455,67,9,1,0.7,3,0.3,4,1,817.06
0,182,0.6667,69,9,1,0.8,1,0.2,2,1,1489.44
0,182,0.9091,97,9,1,0.8,2,0.2,3,0,855.36
0,182,-0.9091,80,10,0,0.6,1,0.4,4,0,1005.57
0,182,-0.7273,96,10,0,0.7,1,0.3,5,0,1269.21
0,182,-0.5,89,10,0,0.6,2,0.4,5,0,800.81
0,182,-0.25,98,10,1,0.7,1,0.3,3,0,780.02
0,182,-0.1053,95,10,1,0.6,3,0.4,5,1,1365.97
0,182,0.1818,72,10,0,0.6,4,0.4,5,0,1280.91
0,182,0.4348,99,10,1,0.7,2,0.3,3,1,14521.92
0,182,0.5455,77,10,1,0.7,3,0.3,4,0,743.09
0,182,0.6667,75,10,1,0.8,1,0.2,2,1,1247.75
0,182,0.9091,100,10,1,0.8,2,0.2,3,1,886.2
0,183,-0.9091,10,1,0,0.6,1,0.4,4,0,2300.12
0,183,-0.7273,16,1,0,0.7,1,0.3,5,0,2495.57
0,183,-0.5,5,1,1,0.6,2,0.4,5,1,2418.16
0,183,-0.25,3,1,1,0.7,1,0.3,3,1,1158.57
0,183,-0.1053,11,1,0,0.6,3,0.4,5,0,3005.72
0,183,0.1818,4,1,1,0.6,4,0.4,5,0,2838.7
0,183,0.4348,6,1,1,0.7,2,0.3,3,1,1344.33
0,183,0.5455,7,1,1,0.7,3,0.3,4,1,1504.37
0,183,0.6667,13,1,1,0.8,1,0.2,2,1,1673.31
0,183,0.9091,1,1,1,0.8,2,0.2,3,1,2419.8
0,183,-0.9091,14,2,1,0.6,1,0.4,4,1,1435.47
0,183,-0.7273,20,2,1,0.7,1,0.3,5,1,1224.66
0,183,-0.5,43,2,1,0.6,2,0.4,5,0,2383.77
0,183,-0.25,17,2,1,0.7,1,0.3,3,1,2107.12
0,183,-0.1053,24,2,1,0.6,3,0.4,5,1,2132.37
0,183,0.1818,27,2,1,0.6,4,0.4,5,1,2259.45
0,183,0.4348,8,2,1,0.7,2,0.3,3,1,1809.61
0,183,0.5455,19,2,1,0.7,3,0.3,4,1,1426.86
0,183,0.6667,15,2,1,0.8,1,0.2,2,0,1583.46
0,183,0.9091,2,2,1,0.8,2,0.2,3,1,1658.6
0,183,-0.9091,23,3,0,0.6,1,0.4,4,1,2057.14
0,183,-0.7273,22,3,0,0.7,1,0.3,5,0,1850.7
0,183,-0.5,45,3,1,0.6,2,0.4,5,1,2905.9
0,183,-0.25,18,3,1,0.7,1,0.3,3,1,1797.41
0,183,-0.1053,44,3,1,0.6,3,0.4,5,1,2079.2
0,183,0.1818,33,3,1,0.6,4,0.4,5,1,2894.77
0,183,0.4348,9,3,1,0.7,2,0.3,3,1,2463.25
0,183,0.5455,30,3,1,0.7,3,0.3,4,1,2370.7
0,183,0.6667,21,3,1,0.8,1,0.2,2,1,1797.21
0,183,0.9091,29,3,1,0.8,2,0.2,3,1,1288.33
0,183,-0.9091,35,4,0,0.6,1,0.4,4,0,2541.24
0,183,-0.7273,31,4,0,0.7,1,0.3,5,0,1714.45
0,183,-0.5,57,4,0,0.6,2,0.4,5,1,2108.15
0,183,-0.25,25,4,1,0.7,1,0.3,3,0,2164.64
0,183,-0.1053,54,4,1,0.6,3,0.4,5,1,1716.68
0,183,0.1818,38,4,1,0.6,4,0.4,5,1,2314.17
0,183,0.4348,12,4,1,0.7,2,0.3,3,1,1076.91
0,183,0.5455,32,4,1,0.7,3,0.3,4,0,1525.38
0,183,0.6667,28,4,1,0.8,1,0.2,2,0,2343.72
0,183,0.9091,40,4,0,0.8,2,0.2,3,1,2201.39
0,183,-0.9091,36,5,0,0.6,1,0.4,4,0,2430.37
0,183,-0.7273,34,5,1,0.7,1,0.3,5,1,1640.4
0,183,-0.5,69,5,1,0.6,2,0.4,5,0,1809.37
0,183,-0.25,46,5,0,0.7,1,0.3,3,1,2580.1
0,183,-0.1053,61,5,1,0.6,3,0.4,5,1,1690.07
0,183,0.1818,60,5,1,0.6,4,0.4,5,1,1565.47
0,183,0.4348,26,5,1,0.7,2,0.3,3,1,2606.21
0,183,0.5455,50,5,1,0.7,3,0.3,4,1,2191.06
0,183,0.6667,41,5,0,0.8,1,0.2,2,0,3535.23
0,183,0.9091,49,5,1,0.8,2,0.2,3,1,2643.61
0,183,-0.9091,37,6,1,0.6,1,0.4,4,1,1837.28
0,183,-0.7273,48,6,0,0.7,1,0.3,5,0,3287.31
0,183,-0.5,75,6,0,0.6,2,0.4,5,0,3032.62
0,183,-0.25,56,6,1,0.7,1,0.3,3,1,2282.4
0,183,-0.1053,64,6,0,0.6,3,0.4,5,0,2334.43
0,183,0.1818,76,6,1,0.6,4,0.4,5,1,2829.56
0,183,0.4348,39,6,1,0.7,2,0.3,3,1,2018.19
0,183,0.5455,59,6,1,0.7,3,0.3,4,0,1490.26
0,183,0.6667,47,6,0,0.8,1,0.2,2,1,2617.83
0,183,0.9091,53,6,1,0.8,2,0.2,3,1,1866.62
0,183,-0.9091,42,7,1,0.6,1,0.4,4,1,1810.07
0,183,-0.7273,51,7,1,0.7,1,0.3,5,1,2966.74
0,183,-0.5,91,7,0,0.6,2,0.4,5,1,2736.59
0,183,-0.25,62,7,0,0.7,1,0.3,3,0,3259.98
0,183,-0.1053,67,7,1,0.6,3,0.4,5,1,1563.45
0,183,0.1818,87,7,1,0.6,4,0.4,5,1,1452.17
0,183,0.4348,52,7,1,0.7,2,0.3,3,1,2236.75
0,183,0.5455,72,7,1,0.7,3,0.3,4,1,1380.17
0,183,0.6667,55,7,1,0.8,1,0.2,2,1,3053.74
0,183,0.9091,65,7,1,0.8,2,0.2,3,0,2233.09
0,183,-0.9091,70,8,0,0.6,1,0.4,4,0,2720.93
0,183,-0.7273,66,8,1,0.7,1,0.3,5,1,1237.16
0,183,-0.5,92,8,0,0.6,2,0.4,5,0,2266.54
0,183,-0.25,78,8,1,0.7,1,0.3,3,1,1637.5
0,183,-0.1053,74,8,1,0.6,3,0.4,5,0,1692.19
0,183,0.1818,90,8,1,0.6,4,0.4,5,1,1652.15
0,183,0.4348,68,8,1,0.7,2,0.3,3,1,2946.28
0,183,0.5455,73,8,1,0.7,3,0.3,4,1,1323.49
0,183,0.6667,58,8,1,0.8,1,0.2,2,0,2677.9
0,183,0.9091,80,8,1,0.8,2,0.2,3,0,3225.06
0,183,-0.9091,82,9,0,0.6,1,0.4,4,0,2244.67
0,183,-0.7273,71,9,0,0.7,1,0.3,5,0,1706.99
0,183,-0.5,94,9,1,0.6,2,0.4,5,1,1202.21
0,183,-0.25,79,9,1,0.7,1,0.3,3,0,1562.2
0,183,-0.1053,89,9,1,0.6,3,0.4,5,1,1589.76
0,183,0.1818,93,9,1,0.6,4,0.4,5,0,1278.28
0,183,0.4348,84,9,1,0.7,2,0.3,3,1,1155.99
0,183,0.5455,77,9,1,0.7,3,0.3,4,1,1299.03
0,183,0.6667,63,9,0,0.8,1,0.2,2,0,2018.18
0,183,0.9091,85,9,1,0.8,2,0.2,3,1,1773.41
0,183,-0.9091,99,10,1,0.6,1,0.4,4,1,4555.23
0,183,-0.7273,97,10,0,0.7,1,0.3,5,0,1709.01
0,183,-0.5,96,10,1,0.6,2,0.4,5,0,1397.22
0,183,-0.25,81,10,1,0.7,1,0.3,3,1,2356.68
0,183,-0.1053,98,10,0,0.6,3,0.4,5,0,1670.42
0,183,0.1818,95,10,1,0.6,4,0.4,5,1,1399.06
0,183,0.4348,86,10,1,0.7,2,0.3,3,0,1355.14
0,183,0.5455,100,10,1,0.7,3,0.3,4,1,2819.02
0,183,0.6667,83,10,1,0.8,1,0.2,2,0,2698.07
0,183,0.9091,88,10,0,0.8,2,0.2,3,0,1416.47
0,186,-0.9091,2,1,0,0.6,1,0.4,4,1,2187.45
0,186,-0.7273,1,1,1,0.7,1,0.3,5,0,3258.11
0,186,-0.5,9,1,0,0.6,2,0.4,5,0,2499.63
0,186,-0.25,3,1,0,0.7,1,0.3,3,1,2256.47
0,186,-0.1053,12,1,1,0.6,3,0.4,5,1,1996.1
0,186,0.1818,11,1,0,0.6,4,0.4,5,1,2956.03
0,186,0.4348,6,1,1,0.7,2,0.3,3,0,1770.89
0,186,0.5455,13,1,1,0.7,3,0.3,4,1,1808.13
0,186,0.6667,19,1,1,0.8,1,0.2,2,0,1436.23
0,186,0.9091,8,1,1,0.8,2,0.2,3,1,1584.33
0,186,-0.9091,4,2,0,0.6,1,0.4,4,0,1989.48
0,186,-0.7273,24,2,0,0.7,1,0.3,5,1,1681.52
0,186,-0.5,42,2,0,0.6,2,0.4,5,1,1756.8
0,186,-0.25,5,2,0,0.7,1,0.3,3,0,3597.57
0,186,-0.1053,14,2,1,0.6,3,0.4,5,1,2062.7
0,186,0.1818,25,2,0,0.6,4,0.4,5,0,3428.74
0,186,0.4348,10,2,1,0.7,2,0.3,3,0,1631.76
0,186,0.5455,38,2,1,0.7,3,0.3,4,1,3444.35
0,186,0.6667,32,2,1,0.8,1,0.2,2,1,1344.76
0,186,0.9091,18,2,1,0.8,2,0.2,3,1,1397.79
0,186,-0.9091,7,3,0,0.6,1,0.4,4,0,2395.56
0,186,-0.7273,30,3,0,0.7,1,0.3,5,0,1638.16
0,186,-0.5,44,3,0,0.6,2,0.4,5,1,2968.18
0,186,-0.25,20,3,0,0.7,1,0.3,3,0,3042.21
0,186,-0.1053,15,3,0,0.6,3,0.4,5,1,3104.17
0,186,0.1818,35,3,1,0.6,4,0.4,5,0,2672.14
0,186,0.4348,17,3,1,0.7,2,0.3,3,1,1391.52
0,186,0.5455,47,3,1,0.7,3,0.3,4,1,2020.65
0,186,0.6667,45,3,1,0.8,1,0.2,2,1,1670.03
0,186,0.9091,21,3,1,0.8,2,0.2,3,1,1435.78
0,186,-0.9091,27,4,0,0.6,1,0.4,4,1,1524.23
0,186,-0.7273,40,4,0,0.7,1,0.3,5,0,1197.77
0,186,-0.5,50,4,0,0.6,2,0.4,5,1,2358.36
0,186,-0.25,29,4,1,0.7,1,0.3,3,0,2767.04
0,186,-0.1053,16,4,0,0.6,3,0.4,5,0,2626.51
0,186,0.1818,36,4,1,0.6,4,0.4,5,1,1878.48
0,186,0.4348,23,4,1,0.7,2,0.3,3,0,1319.12
0,186,0.5455,53,4,1,0.7,3,0.3,4,1,2491.31
0,186,0.6667,51,4,1,0.8,1,0.2,2,1,1422.9
0,186,0.9091,26,4,1,0.8,2,0.2,3,1,2521.67
0,186,-0.9091,55,5,0,0.6,1,0.4,4,0,1255.86
0,186,-0.7273,49,5,0,0.7,1,0.3,5,0,1266.58
0,186,-0.5,68,5,0,0.6,2,0.4,5,0,1437.02
0,186,-0.25,33,5,0,0.7,1,0.3,3,1,3082.57
0,186,-0.1053,22,5,1,0.6,3,0.4,5,1,3993.36
0,186,0.1818,39,5,1,0.6,4,0.4,5,1,3057.44
0,186,0.4348,28,5,1,0.7,2,0.3,3,1,2517.41
0,186,0.5455,56,5,1,0.7,3,0.3,4,1,1141.32
0,186,0.6667,63,5,1,0.8,1,0.2,2,1,1120.05
0,186,0.9091,31,5,1,0.8,2,0.2,3,0,2003.41
0,186,-0.9091,57,6,0,0.6,1,0.4,4,0,1622.99
0,186,-0.7273,62,6,0,0.7,1,0.3,5,0,1041.98
0,186,-0.5,75,6,0,0.6,2,0.4,5,0,2486.35
0,186,-0.25,37,6,0,0.7,1,0.3,3,0,1673.16
0,186,-0.1053,48,6,0,0.6,3,0.4,5,0,6586.81
0,186,0.1818,43,6,1,0.6,4,0.4,5,0,2307.67
0,186,0.4348,34,6,1,0.7,2,0.3,3,1,2245.52
0,186,0.5455,58,6,1,0.7,3,0.3,4,1,1235.71
0,186,0.6667,69,6,1,0.8,1,0.2,2,1,1129
0,186,0.9091,59,6,1,0.8,2,0.2,3,1,1288.47
0,186,-0.9091,74,7,0,0.6,1,0.4,4,0,1224.63
0,186,-0.7273,64,7,0,0.7,1,0.3,5,1,1097.61
0,186,-0.5,79,7,0,0.6,2,0.4,5,1,1355.27
0,186,-0.25,46,7,0,0.7,1,0.3,3,0,1698.67
0,186,-0.1053,71,7,0,0.6,3,0.4,5,1,1112.36
0,186,0.1818,52,7,1,0.6,4,0.4,5,0,1395.65
0,186,0.4348,41,7,1,0.7,2,0.3,3,1,1658.4
0,186,0.5455,70,7,1,0.7,3,0.3,4,0,1825.57
0,186,0.6667,73,7,1,0.8,1,0.2,2,1,1111.13
0,186,0.9091,61,7,1,0.8,2,0.2,3,1,1505.78
0,186,-0.9091,76,8,0,0.6,1,0.4,4,1,1025.98
0,186,-0.7273,83,8,0,0.7,1,0.3,5,0,1511.24
0,186,-0.5,84,8,0,0.6,2,0.4,5,0,1465.62
0,186,-0.25,60,8,0,0.7,1,0.3,3,0,2027.2
0,186,-0.1053,82,8,0,0.6,3,0.4,5,0,1325
0,186,0.1818,65,8,1,0.6,4,0.4,5,1,2123.91
0,186,0.4348,54,8,1,0.7,2,0.3,3,1,1293.19
0,186,0.5455,77,8,1,0.7,3,0.3,4,0,2921.14
0,186,0.6667,85,8,1,0.8,1,0.2,2,1,1237.96
0,186,0.9091,66,8,1,0.8,2,0.2,3,1,1141.78
0,186,-0.9091,78,9,0,0.6,1,0.4,4,1,2098.46
0,186,-0.7273,86,9,0,0.7,1,0.3,5,1,1083.35
0,186,-0.5,89,9,0,0.6,2,0.4,5,0,1450.13
0,186,-0.25,72,9,0,0.7,1,0.3,3,0,2651.43
0,186,-0.1053,87,9,0,0.6,3,0.4,5,1,5342.18
0,186,0.1818,95,9,1,0.6,4,0.4,5,1,1342.99
0,186,0.4348,81,9,1,0.7,2,0.3,3,1,1250.73
0,186,0.5455,93,9,1,0.7,3,0.3,4,1,1372.83
0,186,0.6667,91,9,1,0.8,1,0.2,2,1,1392.41
0,186,0.9091,67,9,1,0.8,2,0.2,3,0,1014.43
0,186,-0.9091,80,10,0,0.6,1,0.4,4,0,1187.67
0,186,-0.7273,94,10,0,0.7,1,0.3,5,0,1131.75
0,186,-0.5,100,10,0,0.6,2,0.4,5,1,1722.9
0,186,-0.25,90,10,0,0.7,1,0.3,3,0,2734.76
0,186,-0.1053,96,10,1,0.6,3,0.4,5,1,4334.87
0,186,0.1818,99,10,1,0.6,4,0.4,5,0,2129.83
0,186,0.4348,88,10,1,0.7,2,0.3,3,0,1287.7
0,186,0.5455,97,10,1,0.7,3,0.3,4,1,1847.17
0,186,0.6667,98,10,1,0.8,1,0.2,2,1,1187.11
0,186,0.9091,92,10,1,0.8,2,0.2,3,1,1239.94
0,188,-0.9091,2,1,0,0.6,1,0.4,4,1,2128.36
0,188,-0.7273,7,1,0,0.7,1,0.3,5,1,1946.45
0,188,-0.5,9,1,0,0.6,2,0.4,5,0,1525.56
0,188,-0.25,3,1,0,0.7,1,0.3,3,0,2112.09
0,188,-0.1053,11,1,1,0.6,3,0.4,5,0,1645.27
0,188,0.1818,21,1,1,0.6,4,0.4,5,0,2177.95
0,188,0.4348,4,1,1,0.7,2,0.3,3,1,1187.05
0,188,0.5455,1,1,1,0.7,3,0.3,4,0,2326.25
0,188,0.6667,5,1,1,0.8,1,0.2,2,1,1545.98
0,188,0.9091,31,1,1,0.8,2,0.2,3,0,1469.49
0,188,-0.9091,8,2,0,0.6,1,0.4,4,0,2290.43
0,188,-0.7273,17,2,0,0.7,1,0.3,5,0,2765.55
0,188,-0.5,20,2,0,0.6,2,0.4,5,0,1408.44
0,188,-0.25,6,2,1,0.7,1,0.3,3,0,1569.77
0,188,-0.1053,13,2,1,0.6,3,0.4,5,1,1586.85
0,188,0.1818,41,2,0,0.6,4,0.4,5,0,2216.57
0,188,0.4348,12,2,1,0.7,2,0.3,3,1,1579.12
0,188,0.5455,15,2,1,0.7,3,0.3,4,0,2117.33
0,188,0.6667,18,2,1,0.8,1,0.2,2,1,1637.79
0,188,0.9091,34,2,1,0.8,2,0.2,3,0,1456.1
0,188,-0.9091,10,3,0,0.6,1,0.4,4,1,1424.57
0,188,-0.7273,24,3,0,0.7,1,0.3,5,0,1529.16
0,188,-0.5,22,3,0,0.6,2,0.4,5,1,1806.64
0,188,-0.25,14,3,1,0.7,1,0.3,3,1,1631.99
0,188,-0.1053,23,3,1,0.6,3,0.4,5,0,1676.92
0,188,0.1818,61,3,1,0.6,4,0.4,5,1,2805.59
0,188,0.4348,16,3,1,0.7,2,0.3,3,1,1384.05
0,188,0.5455,19,3,1,0.7,3,0.3,4,1,2026.45
0,188,0.6667,30,3,1,0.8,1,0.2,2,1,1575.25
0,188,0.9091,56,3,1,0.8,2,0.2,3,1,1605.24
0,188,-0.9091,27,4,0,0.6,1,0.4,4,1,1813.2
0,188,-0.7273,29,4,0,0.7,1,0.3,5,1,1917.46
0,188,-0.5,26,4,1,0.6,2,0.4,5,1,1798.86
0,188,-0.25,47,4,1,0.7,1,0.3,3,1,4372.71
0,188,-0.1053,25,4,0,0.6,3,0.4,5,0,1251.46
0,188,0.1818,63,4,1,0.6,4,0.4,5,0,1942.77
0,188,0.4348,35,4,1,0.7,2,0.3,3,1,1244.73
0,188,0.5455,39,4,1,0.7,3,0.3,4,1,1783.7
0,188,0.6667,42,4,1,0.8,1,0.2,2,1,1229.98
0,188,0.9091,64,4,1,0.8,2,0.2,3,1,1575.94
0,188,-0.9091,32,5,0,0.6,1,0.4,4,1,1810.38
0,188,-0.7273,37,5,0,0.7,1,0.3,5,1,1506.38
0,188,-0.5,38,5,0,0.6,2,0.4,5,0,1908.37
0,188,-0.25,52,5,1,0.7,1,0.3,3,0,2017.49
0,188,-0.1053,28,5,0,0.6,3,0.4,5,0,2090.99
0,188,0.1818,65,5,0,0.6,4,0.4,5,0,4357.59
0,188,0.4348,36,5,1,0.7,2,0.3,3,0,1545.62
0,188,0.5455,46,5,1,0.7,3,0.3,4,1,2065.61
0,188,0.6667,49,5,1,0.8,1,0.2,2,1,1170.51
0,188,0.9091,77,5,1,0.8,2,0.2,3,1,1792.41
0,188,-0.9091,43,6,0,0.6,1,0.4,4,0,2690.62
0,188,-0.7273,45,6,0,0.7,1,0.3,5,1,1712.56
0,188,-0.5,40,6,0,0.6,2,0.4,5,1,1491.93
0,188,-0.25,58,6,1,0.7,1,0.3,3,1,2433.87
0,188,-0.1053,33,6,0,0.6,3,0.4,5,1,1144.39
0,188,0.1818,70,6,1,0.6,4,0.4,5,0,2021.05
0,188,0.4348,44,6,1,0.7,2,0.3,3,1,1901.88
0,188,0.5455,53,6,1,0.7,3,0.3,4,1,1656.59
0,188,0.6667,51,6,1,0.8,1,0.2,2,1,1837.53
0,188,0.9091,78,6,1,0.8,2,0.2,3,1,1430.52
0,188,-0.9091,71,7,0,0.6,1,0.4,4,0,1380.41
0,188,-0.7273,59,7,0,0.7,1,0.3,5,1,1623.88
0,188,-0.5,48,7,0,0.6,2,0.4,5,0,1996.8
0,188,-0.25,67,7,1,0.7,1,0.3,3,1,2147.35
0,188,-0.1053,73,7,0,0.6,3,0.4,5,0,1405.61
0,188,0.1818,72,7,0,0.6,4,0.4,5,1,2107.51
0,188,0.4348,55,7,1,0.7,2,0.3,3,0,2816.14
0,188,0.5455,54,7,1,0.7,3,0.3,4,1,3276.75
0,188,0.6667,60,7,1,0.8,1,0.2,2,1,1388.68
0,188,0.9091,82,7,1,0.8,2,0.2,3,1,744.06
0,188,-0.9091,80,8,0,0.6,1,0.4,4,1,1014.67
0,188,-0.7273,62,8,0,0.7,1,0.3,5,1,1299.88
0,188,-0.5,50,8,0,0.6,2,0.4,5,0,2682.87
0,188,-0.25,74,8,1,0.7,1,0.3,3,1,2995.31
0,188,-0.1053,84,8,0,0.6,3,0.4,5,0,1365.48
0,188,0.1818,81,8,0,0.6,4,0.4,5,0,842.29
0,188,0.4348,57,8,1,0.7,2,0.3,3,1,3996.64
0,188,0.5455,83,8,1,0.7,3,0.3,4,1,840.07
0,188,0.6667,69,8,1,0.8,1,0.2,2,1,1565.45
0,188,0.9091,93,8,1,0.8,2,0.2,3,1,1795.77
0,188,-0.9091,85,9,0,0.6,1,0.4,4,1,1211.93
0,188,-0.7273,66,9,0,0.7,1,0.3,5,0,1048.19
0,188,-0.5,68,9,0,0.6,2,0.4,5,0,1724.35
0,188,-0.25,76,9,1,0.7,1,0.3,3,0,2910.26
0,188,-0.1053,86,9,0,0.6,3,0.4,5,0,2610.27
0,188,0.1818,90,9,1,0.6,4,0.4,5,1,2138.06
0,188,0.4348,75,9,1,0.7,2,0.3,3,1,1906.46
0,188,0.5455,95,9,1,0.7,3,0.3,4,1,2293.37
0,188,0.6667,88,9,1,0.8,1,0.2,2,1,983.28
0,188,0.9091,99,9,1,0.8,2,0.2,3,1,1567.52
0,188,-0.9091,98,10,0,0.6,1,0.4,4,0,2826.05
0,188,-0.7273,89,10,0,0.7,1,0.3,5,1,1453.74
0,188,-0.5,79,10,0,0.6,2,0.4,5,0,1467.28
0,188,-0.25,87,10,1,0.7,1,0.3,3,1,3367.93
0,188,-0.1053,96,10,1,0.6,3,0.4,5,1,2490.2
0,188,0.1818,92,10,1,0.6,4,0.4,5,0,1555.89
